origin_domestic_price_area_code,origin_domestic_price_area,destination_intl_price_area_id,destination_intl_price_area,season,hhg_shipping_linehaul_price,ub_price
US48,Mississippi,KU,Kuwait,Peak,$36.46,$52.12
US48,Mississippi,NL,Netherlands,NonPeak,$15.28,$33.98
US48,Mississippi,NL,Netherlands,Peak,$18.03,$40.10
US48,Mississippi,NO,Norway,NonPeak,$16.05,$31.45
US48,Mississippi,NO,Norway,Peak,$18.94,$37.11
US48,Mississippi,PA,Paraguay,NonPeak,$16.80,$44.28
US48,Mississippi,PA,Paraguay,Peak,$19.82,$52.25
US48,Mississippi,PE,Peru,NonPeak,$17.57,$34.11
US48,Mississippi,PE,Peru,Peak,$20.73,$40.25
US48,Mississippi,PL,Poland,NonPeak,$18.33,$31.63
US48,Mississippi,PL,Poland,Peak,$21.63,$37.32
US48,Mississippi,PO,Portugal,NonPeak,$24.38,$44.51
US48,Mississippi,PO,Portugal,Peak,$28.77,$52.52
US48,Mississippi,PO01,Azores,NonPeak,$16.00,$34.33
US48,Mississippi,PO01,Azores,Peak,$18.88,$40.51
US48,Mississippi,QA,Qatar,NonPeak,$27.63,$31.74
US48,Mississippi,QA,Qatar,Peak,$32.60,$37.45
US48,Mississippi,RO,Romania,NonPeak,$29.28,$44.62
US48,Mississippi,RO,Romania,Peak,$34.55,$52.65
US48,Mississippi,RQ,Puerto Rico,NonPeak,$30.90,$34.45
US48,Mississippi,RQ,Puerto Rico,Peak,$36.46,$40.65
US48,Mississippi,SA,Saudi Arabia,NonPeak,$15.28,$31.91
US48,Mississippi,SA,Saudi Arabia,Peak,$18.03,$37.65
US48,Mississippi,SN,Singapore,NonPeak,$16.05,$44.74
US48,Mississippi,SN,Singapore,Peak,$18.94,$52.79
US48,Mississippi,SP,Spain,NonPeak,$16.80,$34.56
US48,Mississippi,SP,Spain,Peak,$19.82,$40.78
US48,Mississippi,TU,Turkey,NonPeak,$17.57,$32.09
US48,Mississippi,TU,Turkey,Peak,$20.73,$37.87
US48,Mississippi,UK,United Kingdom,NonPeak,$18.33,$44.91
US48,Mississippi,UK,United Kingdom,Peak,$21.63,$52.99
US48,Mississippi,US8030400,Alaska (Zone) IV,NonPeak,$24.38,$34.74
US48,Mississippi,US8030400,Alaska (Zone) IV,Peak,$28.77,$40.99
US48,Mississippi,US8050500,Alaska (Zone) III,NonPeak,$16.00,$32.26
US48,Mississippi,US8050500,Alaska (Zone) III,Peak,$18.88,$38.07
US48,Mississippi,US8101000,Alaska (Zone) I,NonPeak,$27.63,$45.09
US48,Mississippi,US8101000,Alaska (Zone) I,Peak,$32.60,$53.21
US48,Mississippi,US8190100,Alaska (Zone) II,NonPeak,$29.28,$34.90
US48,Mississippi,US8190100,Alaska (Zone) II,Peak,$34.55,$41.18
US48,Mississippi,US89,Hawaii,NonPeak,$30.90,$32.44
US48,Mississippi,US89,Hawaii,Peak,$36.46,$38.28
US48,Mississippi,UY,Uruguay,NonPeak,$15.28,$43.94
US48,Mississippi,UY,Uruguay,Peak,$18.03,$51.85
US48,Mississippi,VE,Venezuela,NonPeak,$16.05,$33.70
US48,Mississippi,VE,Venezuela,Peak,$18.94,$39.77
US49,Florida-North,AR,Argentina,NonPeak,$16.80,$31.29
US49,Florida-North,AR,Argentina,Peak,$19.82,$36.92
US49,Florida-North,AS11,New South Wales/Australian Capital Territory,NonPeak,$17.57,$44.05
US49,Florida-North,AS11,New South Wales/Australian Capital Territory,Peak,$20.73,$51.98
US49,Florida-North,AS21,Northern Territory,NonPeak,$18.33,$33.75
US49,Florida-North,AS21,Northern Territory,Peak,$21.63,$39.82
US49,Florida-North,BA,Bahrain,NonPeak,$24.38,$31.40
US49,Florida-North,BA,Bahrain,Peak,$28.77,$37.05
US49,Florida-North,BE,Belgium,NonPeak,$16.00,$44.17
US49,Florida-North,BE,Belgium,Peak,$18.88,$52.12
US49,Florida-North,BL,Bolivia,NonPeak,$27.63,$33.98
US49,Florida-North,BL,Bolivia,Peak,$32.60,$40.10
US49,Florida-North,BR,Brazil - Brazilia,NonPeak,$29.28,$31.45
US49,Florida-North,BR,Brazil - Brazilia,Peak,$34.55,$37.11
US49,Florida-North,CA10,Ontario,NonPeak,$30.90,$44.28
US49,Florida-North,CA10,Ontario,Peak,$36.46,$52.25
US49,Florida-North,CA20,Quebec,NonPeak,$15.28,$34.11
US49,Florida-North,CA20,Quebec,Peak,$18.03,$40.25
US49,Florida-North,CA30,Manitoba,NonPeak,$16.05,$31.63
US49,Florida-North,CA30,Manitoba,Peak,$18.94,$37.32
US49,Florida-North,CI,Chile,NonPeak,$16.80,$44.51
US49,Florida-North,CI,Chile,Peak,$19.82,$52.52
US49,Florida-North,CO,Colombia,NonPeak,$17.57,$34.33
US49,Florida-North,CO,Colombia,Peak,$20.73,$40.51
US49,Florida-North,CS,Costa Rica,NonPeak,$18.33,$31.74
US49,Florida-North,CS,Costa Rica,Peak,$21.63,$37.45
US49,Florida-North,EC,Ecuador,NonPeak,$24.38,$44.62
US49,Florida-North,EC,Ecuador,Peak,$28.77,$52.65
US49,Florida-North,ES,El Salvador,NonPeak,$16.00,$34.45
US49,Florida-North,ES,El Salvador,Peak,$18.88,$40.65
US49,Florida-North,GE,Germany,NonPeak,$27.63,$31.91
US49,Florida-North,GE,Germany,Peak,$32.60,$37.65
US49,Florida-North,GQ,Guam,NonPeak,$29.28,$44.74
US49,Florida-North,GQ,Guam,Peak,$34.55,$52.79
US49,Florida-North,GR,Greece,NonPeak,$30.90,$34.56
US49,Florida-North,GR,Greece,Peak,$36.46,$40.78
US49,Florida-North,GR29,Crete,NonPeak,$15.28,$32.09
US49,Florida-North,GR29,Crete,Peak,$18.03,$37.87
US49,Florida-North,GT,Guatemala,NonPeak,$16.05,$44.91
US49,Florida-North,GT,Guatemala,Peak,$18.94,$52.99
US49,Florida-North,HO,Honduras,NonPeak,$16.80,$34.74
US49,Florida-North,HO,Honduras,Peak,$19.82,$40.99
US49,Florida-North,HU,Hungary,NonPeak,$17.57,$32.26
US49,Florida-North,HU,Hungary,Peak,$20.73,$38.07
US49,Florida-North,IT,Italy,NonPeak,$18.33,$45.09
US49,Florida-North,IT,Italy,Peak,$21.63,$53.21
US49,Florida-North,IT10,Sicily,NonPeak,$24.38,$34.90
US49,Florida-North,IT10,Sicily,Peak,$28.77,$41.18
US49,Florida-North,JA01,Japan-Central,NonPeak,$16.00,$32.44
US49,Florida-North,JA01,Japan-Central,Peak,$18.88,$38.28
US49,Florida-North,JA02,Japan-South (Excludes Hokkaido),NonPeak,$27.63,$43.94
US49,Florida-North,JA02,Japan-South (Excludes Hokkaido),Peak,$32.60,$51.85
US49,Florida-North,JA03,Japan-North,NonPeak,$29.28,$33.70
US49,Florida-North,JA03,Japan-North,Peak,$34.55,$39.77
US49,Florida-North,JA96,Okinawa,NonPeak,$30.90,$31.29
US49,Florida-North,JA96,Okinawa,Peak,$36.46,$36.92
US49,Florida-North,KS,"Korea, Republic Of",NonPeak,$15.28,$44.05
US49,Florida-North,KS,"Korea, Republic Of",Peak,$18.03,$51.98
US49,Florida-North,KU,Kuwait,NonPeak,$16.05,$33.75
US49,Florida-North,KU,Kuwait,Peak,$18.94,$39.82
US49,Florida-North,NL,Netherlands,NonPeak,$16.80,$31.40
US49,Florida-North,NL,Netherlands,Peak,$19.82,$37.05
US49,Florida-North,NO,Norway,NonPeak,$17.57,$44.17
US49,Florida-North,NO,Norway,Peak,$20.73,$52.12
US49,Florida-North,PA,Paraguay,NonPeak,$18.33,$33.98
US49,Florida-North,PA,Paraguay,Peak,$21.63,$40.10
US49,Florida-North,PE,Peru,NonPeak,$24.38,$31.45
US49,Florida-North,PE,Peru,Peak,$28.77,$37.11
US49,Florida-North,PL,Poland,NonPeak,$16.00,$44.28
US49,Florida-North,PL,Poland,Peak,$18.88,$52.25
US49,Florida-North,PO,Portugal,NonPeak,$27.63,$34.11
US49,Florida-North,PO,Portugal,Peak,$32.60,$40.25
US49,Florida-North,PO01,Azores,NonPeak,$29.28,$31.63
US49,Florida-North,PO01,Azores,Peak,$34.55,$37.32
US49,Florida-North,QA,Qatar,NonPeak,$30.90,$44.51
US49,Florida-North,QA,Qatar,Peak,$36.46,$52.52
US49,Florida-North,RO,Romania,NonPeak,$15.28,$34.33
US49,Florida-North,RO,Romania,Peak,$18.03,$40.51
US49,Florida-North,RQ,Puerto Rico,NonPeak,$16.05,$31.74
US49,Florida-North,RQ,Puerto Rico,Peak,$18.94,$37.45
US49,Florida-North,SA,Saudi Arabia,NonPeak,$16.80,$44.62
US49,Florida-North,SA,Saudi Arabia,Peak,$19.82,$52.65
US49,Florida-North,SN,Singapore,NonPeak,$17.57,$34.45
US49,Florida-North,SN,Singapore,Peak,$20.73,$40.65
US49,Florida-North,SP,Spain,NonPeak,$18.33,$31.91
US49,Florida-North,SP,Spain,Peak,$21.63,$37.65
US49,Florida-North,TU,Turkey,NonPeak,$24.38,$44.74
US49,Florida-North,TU,Turkey,Peak,$28.77,$52.79
US49,Florida-North,UK,United Kingdom,NonPeak,$16.00,$34.56
US49,Florida-North,UK,United Kingdom,Peak,$18.88,$40.78
US49,Florida-North,US8030400,Alaska (Zone) IV,NonPeak,$27.63,$32.09
US49,Florida-North,US8030400,Alaska (Zone) IV,Peak,$32.60,$37.87
US49,Florida-North,US8050500,Alaska (Zone) III,NonPeak,$29.28,$44.91
US49,Florida-North,US8050500,Alaska (Zone) III,Peak,$34.55,$52.99
US49,Florida-North,US8101000,Alaska (Zone) I,NonPeak,$30.90,$34.74
US49,Florida-North,US8101000,Alaska (Zone) I,Peak,$36.46,$40.99
US49,Florida-North,US8190100,Alaska (Zone) II,NonPeak,$15.28,$32.26
US49,Florida-North,US8190100,Alaska (Zone) II,Peak,$18.03,$38.07
US49,Florida-North,US89,Hawaii,NonPeak,$16.05,$45.09
US49,Florida-North,US89,Hawaii,Peak,$18.94,$53.21
US49,Florida-North,UY,Uruguay,NonPeak,$16.80,$34.90
US49,Florida-North,UY,Uruguay,Peak,$19.82,$41.18
US49,Florida-North,VE,Venezuela,NonPeak,$17.57,$32.44
US49,Florida-North,VE,Venezuela,Peak,$20.73,$38.28
US4964400,Florida-South,AR,Argentina,NonPeak,$18.33,$43.94
US4964400,Florida-South,AR,Argentina,Peak,$21.63,$51.85
US4964400,Florida-South,AS11,New South Wales/Australian Capital Territory,NonPeak,$24.38,$33.70
US4964400,Florida-South,AS11,New South Wales/Australian Capital Territory,Peak,$28.77,$39.77
US4964400,Florida-South,AS21,Northern Territory,NonPeak,$16.00,$31.29
US4964400,Florida-South,AS21,Northern Territory,Peak,$18.88,$36.92
US4964400,Florida-South,BA,Bahrain,NonPeak,$27.63,$44.05
US4964400,Florida-South,BA,Bahrain,Peak,$32.60,$51.98
US4964400,Florida-South,BE,Belgium,NonPeak,$29.28,$33.75
US4964400,Florida-South,BE,Belgium,Peak,$34.55,$39.82
US4964400,Florida-South,BL,Bolivia,NonPeak,$30.90,$31.40
US4964400,Florida-South,BL,Bolivia,Peak,$36.46,$37.05
US4964400,Florida-South,BR,Brazil - Brazilia,NonPeak,$15.28,$44.17
US4964400,Florida-South,BR,Brazil - Brazilia,Peak,$18.03,$52.12
US4964400,Florida-South,CA10,Ontario,NonPeak,$16.05,$33.98
US4964400,Florida-South,CA10,Ontario,Peak,$18.94,$40.10
US4964400,Florida-South,CA20,Quebec,NonPeak,$16.80,$31.45
US4964400,Florida-South,CA20,Quebec,Peak,$19.82,$37.11
US4964400,Florida-South,CA30,Manitoba,NonPeak,$17.57,$44.28
US4964400,Florida-South,CA30,Manitoba,Peak,$20.73,$52.25
US4964400,Florida-South,CI,Chile,NonPeak,$18.33,$34.11
US4964400,Florida-South,CI,Chile,Peak,$21.63,$40.25
US4964400,Florida-South,CO,Colombia,NonPeak,$24.38,$31.63
US4964400,Florida-South,CO,Colombia,Peak,$28.77,$37.32
US4964400,Florida-South,CS,Costa Rica,NonPeak,$16.00,$44.51
US4964400,Florida-South,CS,Costa Rica,Peak,$18.88,$52.52
US4964400,Florida-South,EC,Ecuador,NonPeak,$27.63,$34.33
US4964400,Florida-South,EC,Ecuador,Peak,$32.60,$40.51
US4964400,Florida-South,ES,El Salvador,NonPeak,$29.28,$31.74
US4964400,Florida-South,ES,El Salvador,Peak,$34.55,$37.45
US4964400,Florida-South,GE,Germany,NonPeak,$30.90,$44.62
US4964400,Florida-South,GE,Germany,Peak,$36.46,$52.65
US4964400,Florida-South,GQ,Guam,NonPeak,$15.28,$34.45
US4964400,Florida-South,GQ,Guam,Peak,$18.03,$40.65
US4964400,Florida-South,GR,Greece,NonPeak,$16.05,$31.91
US4964400,Florida-South,GR,Greece,Peak,$18.94,$37.65
US4964400,Florida-South,GR29,Crete,NonPeak,$16.80,$44.74
US4964400,Florida-South,GR29,Crete,Peak,$19.82,$52.79
US4964400,Florida-South,GT,Guatemala,NonPeak,$17.57,$34.56
US4964400,Florida-South,GT,Guatemala,Peak,$20.73,$40.78
US4964400,Florida-South,HO,Honduras,NonPeak,$18.33,$32.09
US4964400,Florida-South,HO,Honduras,Peak,$21.63,$37.87
US4964400,Florida-South,HU,Hungary,NonPeak,$24.38,$44.91
US4964400,Florida-South,HU,Hungary,Peak,$28.77,$52.99
US4964400,Florida-South,IT,Italy,NonPeak,$16.00,$34.74
US4964400,Florida-South,IT,Italy,Peak,$18.88,$40.99
US4964400,Florida-South,IT10,Sicily,NonPeak,$27.63,$32.26
US4964400,Florida-South,IT10,Sicily,Peak,$32.60,$38.07
US4964400,Florida-South,JA01,Japan-Central,NonPeak,$29.28,$45.09
US4964400,Florida-South,JA01,Japan-Central,Peak,$34.55,$53.21
US4964400,Florida-South,JA02,Japan-South (Excludes Hokkaido),NonPeak,$30.90,$34.90
US4964400,Florida-South,JA02,Japan-South (Excludes Hokkaido),Peak,$36.46,$41.18
US4964400,Florida-South,JA03,Japan-North,NonPeak,$15.28,$32.44
US4964400,Florida-South,JA03,Japan-North,Peak,$18.03,$38.28
US4964400,Florida-South,JA96,Okinawa,NonPeak,$16.05,$43.94
US4964400,Florida-South,JA96,Okinawa,Peak,$18.94,$51.85
US4964400,Florida-South,KS,"Korea, Republic Of",NonPeak,$16.80,$33.70
US4964400,Florida-South,KS,"Korea, Republic Of",Peak,$19.82,$39.77
US4964400,Florida-South,KU,Kuwait,NonPeak,$17.57,$31.29
US4964400,Florida-South,KU,Kuwait,Peak,$20.73,$36.92
US4964400,Florida-South,NL,Netherlands,NonPeak,$18.33,$44.05
US4964400,Florida-South,NL,Netherlands,Peak,$21.63,$51.98
US4964400,Florida-South,NO,Norway,NonPeak,$24.38,$33.75
US4964400,Florida-South,NO,Norway,Peak,$28.77,$39.82
US4964400,Florida-South,PA,Paraguay,NonPeak,$16.00,$31.40
US4964400,Florida-South,PA,Paraguay,Peak,$18.88,$37.05
US4964400,Florida-South,PE,Peru,NonPeak,$27.63,$44.17
US4964400,Florida-South,PE,Peru,Peak,$32.60,$52.12
US4964400,Florida-South,PL,Poland,NonPeak,$29.28,$33.98
US4964400,Florida-South,PL,Poland,Peak,$34.55,$40.10
US4964400,Florida-South,PO,Portugal,NonPeak,$30.90,$31.45
US4964400,Florida-South,PO,Portugal,Peak,$36.46,$37.11
US4964400,Florida-South,PO01,Azores,NonPeak,$15.28,$44.28
US4964400,Florida-South,PO01,Azores,Peak,$18.03,$52.25
US4964400,Florida-South,QA,Qatar,NonPeak,$16.05,$34.11
US4964400,Florida-South,QA,Qatar,Peak,$18.94,$40.25
US4964400,Florida-South,RO,Romania,NonPeak,$16.80,$31.63
US4964400,Florida-South,RO,Romania,Peak,$19.82,$37.32
US4964400,Florida-South,RQ,Puerto Rico,NonPeak,$17.57,$44.51
US4964400,Florida-South,RQ,Puerto Rico,Peak,$20.73,$52.52
US4964400,Florida-South,SA,Saudi Arabia,NonPeak,$18.33,$34.33
US4964400,Florida-South,SA,Saudi Arabia,Peak,$21.63,$40.51
US4964400,Florida-South,SN,Singapore,NonPeak,$24.38,$31.74
US4964400,Florida-South,SN,Singapore,Peak,$28.77,$37.45
US4964400,Florida-South,SP,Spain,NonPeak,$16.00,$44.62
US4964400,Florida-South,SP,Spain,Peak,$18.88,$52.65
US4964400,Florida-South,TU,Turkey,NonPeak,$27.63,$34.45
US4964400,Florida-South,TU,Turkey,Peak,$32.60,$40.65
US4964400,Florida-South,UK,United Kingdom,NonPeak,$29.28,$31.91
US4964400,Florida-South,UK,United Kingdom,Peak,$34.55,$37.65
US4964400,Florida-South,US8030400,Alaska (Zone) IV,NonPeak,$30.90,$44.74
US4964400,Florida-South,US8030400,Alaska (Zone) IV,Peak,$36.46,$52.79
US4964400,Florida-South,US8050500,Alaska (Zone) III,NonPeak,$15.28,$34.56
US4964400,Florida-South,US8050500,Alaska (Zone) III,Peak,$18.03,$40.78
US4964400,Florida-South,US8101000,Alaska (Zone) I,NonPeak,$16.05,$32.09
US4964400,Florida-South,US8101000,Alaska (Zone) I,Peak,$18.94,$37.87
US4964400,Florida-South,US8190100,Alaska (Zone) II,NonPeak,$16.80,$44.91
US4964400,Florida-South,US8190100,Alaska (Zone) II,Peak,$19.82,$52.99
US4964400,Florida-South,US89,Hawaii,NonPeak,$17.57,$34.74
US4964400,Florida-South,US89,Hawaii,Peak,$20.73,$40.99
US4964400,Florida-South,UY,Uruguay,NonPeak,$18.33,$32.26
US4964400,Florida-South,UY,Uruguay,Peak,$21.63,$38.07
US4964400,Florida-South,VE,Venezuela,NonPeak,$24.38,$45.09
US4964400,Florida-South,VE,Venezuela,Peak,$28.77,$53.21
US4965500,Florida Keys,AR,Argentina,NonPeak,$16.00,$34.90
US4965500,Florida Keys,AR,Argentina,Peak,$18.88,$41.18
US4965500,Florida Keys,AS11,New South Wales/Australian Capital Territory,NonPeak,$27.63,$32.44
US4965500,Florida Keys,AS11,New South Wales/Australian Capital Territory,Peak,$32.60,$38.28
US4965500,Florida Keys,AS21,Northern Territory,NonPeak,$29.28,$43.94
US4965500,Florida Keys,AS21,Northern Territory,Peak,$34.55,$51.85
US4965500,Florida Keys,BA,Bahrain,NonPeak,$30.90,$33.70
US4965500,Florida Keys,BA,Bahrain,Peak,$36.46,$39.77
US4965500,Florida Keys,BE,Belgium,NonPeak,$15.28,$31.29
US4965500,Florida Keys,BE,Belgium,Peak,$18.03,$36.92
US4965500,Florida Keys,BL,Bolivia,NonPeak,$16.05,$44.05
US4965500,Florida Keys,BL,Bolivia,Peak,$18.94,$51.98
US4965500,Florida Keys,BR,Brazil - Brazilia,NonPeak,$16.80,$33.75
US4965500,Florida Keys,BR,Brazil - Brazilia,Peak,$19.82,$39.82
US4965500,Florida Keys,CA10,Ontario,NonPeak,$17.57,$31.40
US4965500,Florida Keys,CA10,Ontario,Peak,$20.73,$37.05
US4965500,Florida Keys,CA20,Quebec,NonPeak,$18.33,$44.17
US4965500,Florida Keys,CA20,Quebec,Peak,$21.63,$52.12
US4965500,Florida Keys,CA30,Manitoba,NonPeak,$24.38,$33.98
US4965500,Florida Keys,CA30,Manitoba,Peak,$28.77,$40.10
US4965500,Florida Keys,CI,Chile,NonPeak,$16.00,$31.45
US4965500,Florida Keys,CI,Chile,Peak,$18.88,$37.11
US4965500,Florida Keys,CO,Colombia,NonPeak,$27.63,$44.28
US4965500,Florida Keys,CO,Colombia,Peak,$32.60,$52.25
US4965500,Florida Keys,CS,Costa Rica,NonPeak,$29.28,$34.11
US4965500,Florida Keys,CS,Costa Rica,Peak,$34.55,$40.25
US4965500,Florida Keys,EC,Ecuador,NonPeak,$30.90,$31.63
US4965500,Florida Keys,EC,Ecuador,Peak,$36.46,$37.32
US4965500,Florida Keys,ES,El Salvador,NonPeak,$15.28,$44.51
US4965500,Florida Keys,ES,El Salvador,Peak,$18.03,$52.52
US4965500,Florida Keys,GE,Germany,NonPeak,$16.05,$34.33
US4965500,Florida Keys,GE,Germany,Peak,$18.94,$40.51
US4965500,Florida Keys,GQ,Guam,NonPeak,$16.80,$31.74
US4965500,Florida Keys,GQ,Guam,Peak,$19.82,$37.45
US4965500,Florida Keys,GR,Greece,NonPeak,$17.57,$44.62
US4965500,Florida Keys,GR,Greece,Peak,$20.73,$52.65
US4965500,Florida Keys,GR29,Crete,NonPeak,$18.33,$34.45
US4965500,Florida Keys,GR29,Crete,Peak,$21.63,$40.65
US4965500,Florida Keys,GT,Guatemala,NonPeak,$24.38,$31.91
US4965500,Florida Keys,GT,Guatemala,Peak,$28.77,$37.65
US4965500,Florida Keys,HO,Honduras,NonPeak,$16.00,$44.74
US4965500,Florida Keys,HO,Honduras,Peak,$18.88,$52.79
US4965500,Florida Keys,HU,Hungary,NonPeak,$27.63,$34.56
US4965500,Florida Keys,HU,Hungary,Peak,$32.60,$40.78
US4965500,Florida Keys,IT,Italy,NonPeak,$29.28,$32.09
US4965500,Florida Keys,IT,Italy,Peak,$34.55,$37.87
US4965500,Florida Keys,IT10,Sicily,NonPeak,$30.90,$44.91
US4965500,Florida Keys,IT10,Sicily,Peak,$36.46,$52.99
US4965500,Florida Keys,JA01,Japan-Central,NonPeak,$15.28,$34.74
US4965500,Florida Keys,JA01,Japan-Central,Peak,$18.03,$40.99
US4965500,Florida Keys,JA02,Japan-South (Excludes Hokkaido),NonPeak,$16.05,$32.26
US4965500,Florida Keys,JA02,Japan-South (Excludes Hokkaido),Peak,$18.94,$38.07
US4965500,Florida Keys,JA03,Japan-North,NonPeak,$16.80,$45.09
US4965500,Florida Keys,JA03,Japan-North,Peak,$19.82,$53.21
US4965500,Florida Keys,JA96,Okinawa,NonPeak,$17.57,$34.90
US4965500,Florida Keys,JA96,Okinawa,Peak,$20.73,$41.18
US4965500,Florida Keys,KS,"Korea, Republic Of",NonPeak,$18.33,$32.44
US4965500,Florida Keys,KS,"Korea, Republic Of",Peak,$21.63,$38.28
US4965500,Florida Keys,KU,Kuwait,NonPeak,$24.38,$43.94
US4965500,Florida Keys,KU,Kuwait,Peak,$28.77,$51.85
US4965500,Florida Keys,NL,Netherlands,NonPeak,$16.00,$33.70
US4965500,Florida Keys,NL,Netherlands,Peak,$18.88,$39.77
US4965500,Florida Keys,NO,Norway,NonPeak,$27.63,$31.29
US4965500,Florida Keys,NO,Norway,Peak,$32.60,$36.92
US4965500,Florida Keys,PA,Paraguay,NonPeak,$29.28,$44.05
US4965500,Florida Keys,PA,Paraguay,Peak,$34.55,$51.98
US4965500,Florida Keys,PE,Peru,NonPeak,$30.90,$33.75
US4965500,Florida Keys,PE,Peru,Peak,$36.46,$39.82
US4965500,Florida Keys,PL,Poland,NonPeak,$15.28,$31.40
US4965500,Florida Keys,PL,Poland,Peak,$18.03,$37.05
US4965500,Florida Keys,PO,Portugal,NonPeak,$16.05,$44.17
US4965500,Florida Keys,PO,Portugal,Peak,$18.94,$52.12
US4965500,Florida Keys,PO01,Azores,NonPeak,$16.80,$33.98
US4965500,Florida Keys,PO01,Azores,Peak,$19.82,$40.10
US4965500,Florida Keys,QA,Qatar,NonPeak,$17.57,$31.45
US4965500,Florida Keys,QA,Qatar,Peak,$20.73,$37.11
US4965500,Florida Keys,RO,Romania,NonPeak,$18.33,$44.28
US4965500,Florida Keys,RO,Romania,Peak,$21.63,$52.25
US4965500,Florida Keys,RQ,Puerto Rico,NonPeak,$24.38,$34.11
US4965500,Florida Keys,RQ,Puerto Rico,Peak,$28.77,$40.25
US4965500,Florida Keys,SA,Saudi Arabia,NonPeak,$16.00,$31.63
US4965500,Florida Keys,SA,Saudi Arabia,Peak,$18.88,$37.32
US4965500,Florida Keys,SN,Singapore,NonPeak,$27.63,$44.51
US4965500,Florida Keys,SN,Singapore,Peak,$32.60,$52.52
US4965500,Florida Keys,SP,Spain,NonPeak,$29.28,$34.33
US4965500,Florida Keys,SP,Spain,Peak,$34.55,$40.51
US4965500,Florida Keys,TU,Turkey,NonPeak,$30.90,$31.74
US4965500,Florida Keys,TU,Turkey,Peak,$36.46,$37.45
US4965500,Florida Keys,UK,United Kingdom,NonPeak,$15.28,$44.62
US4965500,Florida Keys,UK,United Kingdom,Peak,$18.03,$52.65
US4965500,Florida Keys,US8030400,Alaska (Zone) IV,NonPeak,$16.05,$34.45
US4965500,Florida Keys,US8030400,Alaska (Zone) IV,Peak,$18.94,$40.65
US4965500,Florida Keys,US8050500,Alaska (Zone) III,NonPeak,$16.80,$31.91
US4965500,Florida Keys,US8050500,Alaska (Zone) III,Peak,$19.82,$37.65
US4965500,Florida Keys,US8101000,Alaska (Zone) I,NonPeak,$17.57,$44.74
US4965500,Florida Keys,US8101000,Alaska (Zone) I,Peak,$20.73,$52.79
US4965500,Florida Keys,US8190100,Alaska (Zone) II,NonPeak,$18.33,$34.56
US4965500,Florida Keys,US8190100,Alaska (Zone) II,Peak,$21.63,$40.78
US4965500,Florida Keys,US89,Hawaii,NonPeak,$24.38,$32.09
US4965500,Florida Keys,US89,Hawaii,Peak,$28.77,$37.87
US4965500,Florida Keys,UY,Uruguay,NonPeak,$16.00,$44.91
US4965500,Florida Keys,UY,Uruguay,Peak,$18.88,$52.99
US4965500,Florida Keys,VE,Venezuela,NonPeak,$27.63,$34.74
US4965500,Florida Keys,VE,Venezuela,Peak,$32.60,$40.99
US50,Minnesota,AR,Argentina,NonPeak,$29.28,$32.26
US50,Minnesota,AR,Argentina,Peak,$34.55,$38.07
US50,Minnesota,AS11,New South Wales/Australian Capital Territory,NonPeak,$30.90,$45.09
US50,Minnesota,AS11,New South Wales/Australian Capital Territory,Peak,$36.46,$53.21
US50,Minnesota,AS21,Northern Territory,NonPeak,$15.28,$34.90
US50,Minnesota,AS21,Northern Territory,Peak,$18.03,$41.18
US50,Minnesota,BA,Bahrain,NonPeak,$16.05,$32.44
US50,Minnesota,BA,Bahrain,Peak,$18.94,$38.28
US50,Minnesota,BE,Belgium,NonPeak,$16.80,$43.94
US50,Minnesota,BE,Belgium,Peak,$19.82,$51.85
US50,Minnesota,BL,Bolivia,NonPeak,$17.57,$33.70
US50,Minnesota,BL,Bolivia,Peak,$20.73,$39.77
US50,Minnesota,BR,Brazil - Brazilia,NonPeak,$18.33,$31.29
US50,Minnesota,BR,Brazil - Brazilia,Peak,$21.63,$36.92
US50,Minnesota,CA10,Ontario,NonPeak,$24.38,$44.05
US50,Minnesota,CA10,Ontario,Peak,$28.77,$51.98
US50,Minnesota,CA20,Quebec,NonPeak,$16.00,$33.75
US50,Minnesota,CA20,Quebec,Peak,$18.88,$39.82
US50,Minnesota,CA30,Manitoba,NonPeak,$27.63,$31.40
US50,Minnesota,CA30,Manitoba,Peak,$32.60,$37.05
US50,Minnesota,CI,Chile,NonPeak,$29.28,$44.17
US50,Minnesota,CI,Chile,Peak,$34.55,$52.12
US50,Minnesota,CO,Colombia,NonPeak,$30.90,$33.98
US50,Minnesota,CO,Colombia,Peak,$36.46,$40.10
US50,Minnesota,CS,Costa Rica,NonPeak,$15.28,$31.45
US50,Minnesota,CS,Costa Rica,Peak,$18.03,$37.11
US50,Minnesota,EC,Ecuador,NonPeak,$16.05,$44.28
US50,Minnesota,EC,Ecuador,Peak,$18.94,$52.25
US50,Minnesota,ES,El Salvador,NonPeak,$16.80,$34.11
US50,Minnesota,ES,El Salvador,Peak,$19.82,$40.25
US50,Minnesota,GE,Germany,NonPeak,$17.57,$31.63
US50,Minnesota,GE,Germany,Peak,$20.73,$37.32
US50,Minnesota,GQ,Guam,NonPeak,$18.33,$44.51
US50,Minnesota,GQ,Guam,Peak,$21.63,$52.52
US50,Minnesota,GR,Greece,NonPeak,$24.38,$34.33
US50,Minnesota,GR,Greece,Peak,$28.77,$40.51
US50,Minnesota,GR29,Crete,NonPeak,$16.00,$31.74
US50,Minnesota,GR29,Crete,Peak,$18.88,$37.45
US50,Minnesota,GT,Guatemala,NonPeak,$27.63,$44.62
